sale_id,sale_date,store_id,product_id,units_demanded,units_sold,inventory_on_hand,units_ordered,unit_price,promotion_flag,stockout_flag,lead_time_days
5867,2023-02-12,4,52,16,16,21,28,62.95,0,0,10
5868,2023-02-12,10,132,29,29,30,22,53.84,1,0,5
5869,2023-02-12,11,74,25,21,21,39,31.16,0,1,2
5870,2023-02-12,8,30,2,2,12,6,478.98,0,0,5
5871,2023-02-12,18,122,29,29,36,35,41.36,1,0,5
5872,2023-02-12,14,19,57,57,95,71,5.11,0,0,3
5873,2023-02-12,15,78,11,11,14,14,74.01,0,0,4
5874,2023-02-12,18,77,9,9,17,13,164.05,0,0,7
5875,2023-02-12,7,42,12,12,28,17,129.34,0,0,5
5876,2023-02-12,14,21,35,35,76,53,12.61,0,0,10
5877,2023-02-12,19,23,66,66,82,68,12.16,1,0,2
5878,2023-02-12,20,111,42,29,29,46,15.84,0,1,2
5879,2023-02-12,6,137,38,38,48,42,38.18,1,0,10
5880,2023-02-12,3,101,29,29,32,35,24.31,0,0,4
5881,2023-02-12,14,44,7,7,12,7,650.26,0,0,2
5882,2023-02-12,9,103,36,23,23,36,11.34,0,1,2
5883,2023-02-12,9,58,47,23,23,47,15.48,0,1,4
5884,2023-02-12,7,35,4,4,15,9,469.45,0,0,4
5885,2023-02-12,15,72,23,23,25,29,52.32,0,0,2
5886,2023-02-12,1,66,72,72,107,72,10.75,0,0,3
5887,2023-02-12,6,11,84,84,175,75,2.04,0,0,5
5888,2023-02-12,13,12,29,29,44,37,5.42,0,0,10
5889,2023-02-12,9,15,38,35,35,48,4.59,0,1,3
5890,2023-02-12,2,149,17,17,20,23,20.82,0,0,3
5891,2023-02-12,9,36,4,4,8,5,649.85,0,0,7
5892,2023-02-13,7,68,33,32,32,32,50.47,0,1,2
5893,2023-02-13,20,51,54,54,75,50,37.26,1,0,2
5894,2023-02-13,7,142,30,27,27,44,21.41,1,1,7
5895,2023-02-13,18,24,32,32,45,32,13.34,0,0,3
5896,2023-02-13,19,67,18,15,15,24,89.69,0,1,3
5897,2023-02-13,9,117,5,5,18,15,42.25,0,0,2
5898,2023-02-13,20,19,54,49,49,44,5.11,0,1,2
5899,2023-02-13,15,111,17,11,11,17,15.84,0,1,2
5900,2023-02-13,3,149,21,21,24,24,20.82,0,0,5
5901,2023-02-13,17,20,15,15,37,21,14.31,0,0,4
5902,2023-02-13,5,139,21,21,34,27,34.46,0,0,10
5903,2023-02-13,1,31,8,2,2,9,512.26,0,1,5
5904,2023-02-13,9,40,3,3,4,7,334.04,0,0,5
5905,2023-02-13,15,124,11,11,13,13,41.51,0,0,10
5906,2023-02-13,14,29,7,7,11,7,283.71,0,0,7
5907,2023-02-13,14,68,29,29,38,35,50.47,0,0,3
5908,2023-02-13,2,20,17,17,23,15,14.31,0,0,5
5909,2023-02-13,12,118,19,11,11,18,36.3,0,1,10
5910,2023-02-13,14,69,36,30,30,36,80.47,0,1,3
5911,2023-02-13,18,48,6,6,12,5,694.43,0,0,10
5912,2023-02-13,11,66,38,31,31,40,10.75,0,1,4
5913,2023-02-13,16,104,9,9,40,27,36.93,0,0,4
5914,2023-02-13,6,63,25,19,19,28,63.58,0,1,2
5915,2023-02-13,6,106,20,15,15,18,48.25,0,1,4
5916,2023-02-13,7,61,53,53,91,62,16.56,0,0,5
5917,2023-02-13,5,97,15,15,19,17,67.27,0,0,5
5918,2023-02-13,17,13,19,19,29,28,8.6,0,0,5
5919,2023-02-13,17,15,36,36,59,41,4.59,0,0,5
5920,2023-02-13,16,37,8,8,8,6,534.01,0,0,4
5921,2023-02-13,12,112,16,16,21,11,55.64,0,0,2
5922,2023-02-13,10,102,14,14,14,15,58.96,0,0,2
5923,2023-02-13,3,91,8,8,19,12,218.18,0,0,2
5924,2023-02-13,10,117,13,13,16,15,42.25,0,0,2
5925,2023-02-13,17,130,12,12,23,14,52.54,0,0,7
5926,2023-02-13,2,85,11,9,9,6,151.89,0,1,10
5927,2023-02-13,5,80,32,18,18,30,25.36,0,1,4
5928,2023-02-13,10,44,7,7,8,5,650.26,0,0,4
5929,2023-02-13,13,114,10,10,14,11,32.89,0,0,5
5930,2023-02-13,20,85,9,9,18,11,151.89,0,0,5
5931,2023-02-13,19,26,7,7,15,13,176.9,0,0,7
5932,2023-02-13,8,138,10,10,15,15,45.98,0,0,5
5933,2023-02-13,12,125,12,12,20,17,50.01,0,0,3
5934,2023-02-13,8,77,9,9,13,8,164.05,0,0,7
5935,2023-02-13,15,29,2,2,6,5,283.71,0,0,3
5936,2023-02-13,10,17,23,23,28,24,13.94,0,0,4
5937,2023-02-13,18,58,52,52,70,49,15.48,0,0,7
5938,2023-02-13,14,113,16,16,22,21,51.64,0,0,2
5939,2023-02-13,10,122,7,7,14,17,48.66,0,0,2
5940,2023-02-13,15,60,19,19,35,22,29.7,0,0,4
5941,2023-02-13,15,73,34,23,23,22,33.95,0,1,10
5942,2023-02-13,6,37,6,6,11,6,534.01,0,0,5
5943,2023-02-13,15,118,9,9,12,11,36.3,0,0,7
5944,2023-02-13,5,104,19,19,24,26,36.93,0,0,2
5945,2023-02-13,9,114,16,16,28,14,32.89,0,0,7
5946,2023-02-13,20,16,55,55,133,64,7.66,1,0,2
5947,2023-02-13,12,141,12,12,20,18,35.9,0,0,10
5948,2023-02-13,20,61,46,30,30,46,16.56,0,1,3
5949,2023-02-13,14,8,31,31,43,44,10.84,0,0,7
5950,2023-02-13,4,103,19,18,18,18,11.34,0,1,2
5951,2023-02-13,12,7,24,24,39,27,8.88,0,0,7
5952,2023-02-13,5,105,41,36,36,42,10.96,0,1,4
5953,2023-02-13,1,74,44,44,57,39,31.16,0,0,5
5954,2023-02-13,14,131,21,21,31,23,23.13,0,0,5
5955,2023-02-13,8,41,7,7,11,7,213.95,0,0,2
5956,2023-02-13,11,130,8,8,12,10,52.54,0,0,10
5957,2023-02-13,14,26,18,18,26,17,150.37,1,0,7
5958,2023-02-13,4,64,24,24,29,23,41.66,0,0,2
5959,2023-02-13,18,148,18,18,39,25,28.51,0,0,10
5960,2023-02-13,16,145,30,23,23,29,27.82,0,1,2
5961,2023-02-13,5,90,14,8,8,10,191.13,0,1,2
5962,2023-02-13,10,135,11,11,12,13,64.88,0,0,7
5963,2023-02-13,9,50,3,3,8,4,742.68,0,0,3
5964,2023-02-13,6,138,11,11,36,23,45.98,0,0,5
5965,2023-02-13,18,62,58,58,69,63,44.05,1,0,3
5966,2023-02-13,9,107,25,25,31,25,11.36,0,0,5
5967,2023-02-13,11,29,7,3,3,5,283.71,0,1,2
5968,2023-02-13,3,29,13,13,17,10,283.71,0,0,10
5969,2023-02-13,16,149,18,18,19,32,20.82,0,0,5
5970,2023-02-13,11,105,13,13,24,24,10.96,0,0,2
5971,2023-02-13,5,92,5,5,13,9,222.13,0,0,10
5972,2023-02-13,16,26,9,9,13,11,176.9,0,0,5
5973,2023-02-13,5,52,22,22,28,35,62.95,0,0,2
5974,2023-02-13,5,108,25,25,36,33,19.01,0,0,5
5975,2023-02-13,6,2,38,38,58,44,7.19,0,0,4
5976,2023-02-13,10,86,18,18,27,21,24.83,0,0,10
5977,2023-02-13,1,36,6,6,8,8,649.85,0,0,5
5978,2023-02-13,3,136,20,20,26,16,57.69,0,0,5
5979,2023-02-13,15,85,5,5,11,7,151.89,0,0,3
5980,2023-02-13,10,95,11,11,18,13,77.7,0,0,7
5981,2023-02-13,20,138,22,22,23,25,45.98,0,0,2
5982,2023-02-13,19,19,40,15,15,46,5.11,0,1,10
5983,2023-02-13,18,54,28,28,40,25,68.86,0,0,10
5984,2023-02-13,12,12,23,23,40,36,5.42,0,0,3
5985,2023-02-13,5,89,13,13,17,12,222.77,0,0,2
5986,2023-02-13,9,29,3,3,10,8,283.71,0,0,5
5987,2023-02-13,13,32,3,2,2,4,690.52,0,1,7
5988,2023-02-13,16,13,43,40,40,44,8.6,0,1,5
5989,2023-02-13,12,35,8,8,11,8,399.03,1,0,3
5990,2023-02-13,6,23,25,13,13,37,14.31,0,1,5
5991,2023-02-13,7,132,15,15,20,19,63.34,0,0,10
5992,2023-02-13,18,97,14,14,20,14,67.27,0,0,3
5993,2023-02-13,1,53,32,32,59,44,33.74,0,0,3
5994,2023-02-13,3,72,36,35,35,35,52.32,0,1,7
5995,2023-02-13,5,95,21,21,26,30,66.05,1,0,7
5996,2023-02-13,5,66,55,55,72,66,10.75,0,0,7
5997,2023-02-13,7,107,20,20,31,39,11.36,0,0,3
5998,2023-02-13,8,71,19,15,15,20,66.28,0,1,2
5999,2023-02-13,3,58,44,44,61,68,15.48,0,0,2
6000,2023-02-13,8,128,12,12,14,17,45.9,0,0,4
6001,2023-02-13,16,84,6,6,10,9,227.42,0,0,7
6002,2023-02-13,16,99,18,18,18,14,67.39,0,0,10
6003,2023-02-13,5,117,18,18,27,21,42.25,0,0,10
6004,2023-02-13,17,34,8,8,11,11,123.2,0,0,10
6005,2023-02-13,1,47,9,9,21,15,149.72,0,0,4
6006,2023-02-13,1,56,23,23,32,31,83.55,0,0,10
6007,2023-02-13,17,81,12,12,14,12,140.01,1,0,7
6008,2023-02-13,20,27,10,9,9,7,526.9,0,1,2
6009,2023-02-13,18,134,14,14,18,23,40.11,0,0,2
6010,2023-02-13,12,61,31,31,35,46,16.56,0,0,5
6011,2023-02-13,11,116,18,12,12,17,15.55,0,1,7
6012,2023-02-13,5,98,17,17,24,18,97.17,0,0,4
6013,2023-02-13,19,142,24,11,11,31,25.19,0,1,10
6014,2023-02-13,13,17,20,20,23,20,13.94,0,0,3
6015,2023-02-13,2,13,19,19,30,25,8.6,0,0,10
6016,2023-02-13,4,101,20,16,16,17,24.31,0,1,5
6017,2023-02-13,12,29,4,4,11,5,283.71,0,0,5
6018,2023-02-13,11,133,9,9,11,13,56.26,0,0,5
6019,2023-02-13,1,2,35,35,58,52,7.19,0,0,4
6020,2023-02-13,8,25,23,23,33,25,14.08,0,0,4
6021,2023-02-13,10,54,27,21,21,23,68.86,0,1,2
6022,2023-02-13,2,66,23,23,45,40,10.75,0,0,4
6023,2023-02-13,16,129,21,21,26,24,33.7,0,0,10
6024,2023-02-13,10,130,17,15,15,16,52.54,0,1,10
6025,2023-02-13,12,113,9,9,13,13,51.64,0,0,3
6026,2023-02-13,6,46,5,5,9,7,775.82,0,0,2
6027,2023-02-13,6,9,33,33,53,42,11.76,0,0,3
6028,2023-02-13,2,124,13,12,12,11,41.51,0,1,5
6029,2023-02-14,2,47,8,6,6,10,127.26,1,1,10
6030,2023-02-14,6,84,16,10,10,9,227.42,0,1,2
6031,2023-02-14,1,128,12,12,24,23,45.9,0,0,4
6032,2023-02-14,15,2,21,21,27,22,7.19,0,0,2
6033,2023-02-14,18,27,8,8,9,9,526.9,0,0,10
6034,2023-02-14,15,110,20,14,14,14,44.57,0,1,7
6035,2023-02-14,1,129,9,9,19,19,33.7,0,0,10
6036,2023-02-14,15,21,17,17,22,24,12.61,0,0,3
6037,2023-02-14,18,74,35,35,57,39,31.16,0,0,10
6038,2023-02-14,2,119,18,14,14,13,21.71,0,1,3
6039,2023-02-14,13,61,29,28,28,28,16.56,0,1,2
6040,2023-02-14,5,53,41,41,49,48,33.74,0,0,7
6041,2023-02-14,11,148,16,14,14,17,28.51,0,1,5
6042,2023-02-14,5,16,27,27,35,32,9.01,0,0,4
6043,2023-02-14,15,66,31,16,16,39,10.75,0,1,5
6044,2023-02-14,5,79,21,21,22,26,36.69,0,0,10
6045,2023-02-14,17,61,33,33,40,33,16.56,0,0,2
6046,2023-02-14,12,49,8,8,11,5,315.6,0,0,7
6047,2023-02-14,16,4,39,23,23,29,13.19,0,1,5
6048,2023-02-14,5,113,13,13,30,16,51.64,0,0,5
6049,2023-02-14,18,118,16,16,22,18,36.3,0,0,5
6050,2023-02-14,9,13,20,7,7,30,8.6,0,1,5
6051,2023-02-14,9,26,5,5,7,10,176.9,0,0,5
6052,2023-02-14,15,57,10,10,17,17,86.86,0,0,7
6053,2023-02-14,9,137,11,11,19,12,44.92,0,0,10
6054,2023-02-14,1,124,16,16,29,26,41.51,0,0,7
6055,2023-02-14,19,6,32,32,58,40,7.0,0,0,7
6056,2023-02-14,1,79,17,17,23,26,36.69,0,0,5
6057,2023-02-14,13,75,17,17,21,19,54.26,0,0,5
6058,2023-02-14,5,4,29,29,42,29,13.19,0,0,5
6059,2023-02-14,15,15,35,35,51,37,3.9,1,0,4
6060,2023-02-14,14,130,11,11,16,15,52.54,0,0,4
6061,2023-02-14,19,3,31,31,53,46,8.62,0,0,2
6062,2023-02-14,16,124,23,20,20,22,41.51,0,1,10
6063,2023-02-14,10,39,3,3,7,6,529.7,0,0,2
6064,2023-02-14,16,65,26,26,42,31,46.58,0,0,2
6065,2023-02-14,6,4,41,41,58,60,11.21,1,0,4
6066,2023-02-14,18,78,13,13,23,18,74.01,0,0,10
6067,2023-02-14,18,100,12,12,23,18,92.14,0,0,3
6068,2023-02-14,13,113,7,7,20,12,51.64,0,0,2
6069,2023-02-14,18,36,9,9,9,6,649.85,0,0,10
6070,2023-02-14,8,79,13,13,20,18,36.69,0,0,4
6071,2023-02-14,3,64,36,36,45,40,41.66,0,0,3
6072,2023-02-14,3,9,38,36,36,28,11.76,0,1,7
6073,2023-02-14,12,67,20,18,18,20,89.69,0,1,3
6074,2023-02-14,15,112,5,5,6,12,55.64,0,0,5
6075,2023-02-14,1,9,27,27,59,37,11.76,0,0,7
6076,2023-02-14,12,83,11,11,28,20,17.27,0,0,10
6077,2023-02-14,17,27,5,5,8,4,526.9,0,0,10
6078,2023-02-14,19,108,26,26,35,25,19.01,0,0,2
6079,2023-02-14,4,11,32,32,59,49,2.04,0,0,10
6080,2023-02-14,20,96,11,11,15,15,104.9,0,0,3
6081,2023-02-14,17,57,20,20,25,18,86.86,0,0,7
6082,2023-02-14,11,77,9,6,6,8,164.05,0,1,5
6083,2023-02-14,4,2,21,19,19,28,7.19,0,1,7
6084,2023-02-14,5,103,29,29,31,37,11.34,0,0,7
6085,2023-02-14,13,135,10,10,12,12,64.88,0,0,7
6086,2023-02-14,12,14,26,26,33,38,5.88,0,0,7
6087,2023-02-14,11,106,14,14,16,14,48.25,0,0,2
6088,2023-02-14,4,93,8,6,6,7,232.25,0,1,5
6089,2023-02-14,1,64,40,40,61,45,41.66,0,0,2
6090,2023-02-14,16,34,8,8,15,13,123.2,0,0,10
6091,2023-02-14,1,136,14,11,11,18,57.69,0,1,5
6092,2023-02-14,15,73,17,16,16,28,33.95,0,1,5
6093,2023-02-14,4,97,6,6,14,12,67.27,0,0,3
6094,2023-02-14,1,69,29,29,33,32,80.47,0,0,10
6095,2023-02-14,7,84,10,10,10,12,227.42,0,0,2
6096,2023-02-14,18,10,56,56,61,66,3.45,0,0,4
6097,2023-02-14,4,42,11,11,12,6,129.34,0,0,3
6098,2023-02-14,13,69,17,17,23,20,80.47,0,0,10
6099,2023-02-14,2,83,12,12,17,18,17.27,0,0,4
6100,2023-02-14,18,54,20,20,24,26,68.86,0,0,2
6101,2023-02-14,5,118,19,6,6,22,36.3,0,1,10
6102,2023-02-14,12,76,14,14,24,13,64.5,0,0,4
6103,2023-02-14,6,48,8,8,14,10,590.27,1,0,7
6104,2023-02-14,19,55,55,55,56,51,14.57,0,0,2
6105,2023-02-14,8,34,11,9,9,9,123.2,0,1,7
6106,2023-02-14,8,100,10,9,9,11,92.14,0,1,10
6107,2023-02-14,8,54,33,33,35,29,58.53,1,0,5
6108,2023-02-14,6,145,24,24,26,25,27.82,0,0,3
6109,2023-02-14,9,136,15,12,12,11,57.69,0,1,4
6110,2023-02-14,17,37,3,3,7,5,534.01,0,0,5
6111,2023-02-14,11,63,20,20,26,19,63.58,0,0,4
6112,2023-02-14,18,32,3,3,4,5,690.52,0,0,10
6113,2023-02-14,18,117,17,17,37,20,42.25,0,0,3
6114,2023-02-14,18,80,28,28,40,24,25.36,0,0,2
6115,2023-02-14,7,137,16,16,29,24,44.92,0,0,10
6116,2023-02-14,10,19,35,35,41,34,5.11,0,0,2
6117,2023-02-14,15,38,3,3,4,5,384.28,0,0,5
6118,2023-02-14,19,88,6,6,17,14,171.73,0,0,10
6119,2023-02-14,14,35,9,9,12,9,469.45,0,0,4
6120,2023-02-14,1,25,32,32,70,54,11.97,1,0,10
6121,2023-02-14,3,33,7,7,10,11,237.21,0,0,4
6122,2023-02-14,5,132,25,25,46,25,53.84,1,0,3
6123,2023-02-14,1,45,14,7,7,15,59.46,0,1,2
6124,2023-02-14,9,10,42,33,33,39,3.45,0,1,2
6125,2023-02-14,19,12,35,35,71,50,5.42,0,0,2
6126,2023-02-14,18,145,24,15,15,28,27.82,0,1,4
6127,2023-02-14,4,135,7,7,18,10,64.88,0,0,4
6128,2023-02-14,9,22,23,23,25,26,11.96,0,0,10
6129,2023-02-14,5,65,30,30,60,39,46.58,0,0,2
6130,2023-02-14,18,144,18,11,11,15,52.24,0,1,5
6131,2023-02-14,11,32,2,2,4,3,690.52,0,0,4
6132,2023-02-14,6,131,38,26,26,36,19.66,1,1,2
6133,2023-02-14,12,21,30,25,25,23,12.61,0,1,4
6134,2023-02-14,17,44,4,4,7,4,650.26,0,0,2
6135,2023-02-14,1,77,18,14,14,11,164.05,0,1,10
6136,2023-02-14,16,149,29,29,34,24,20.82,0,0,7
6137,2023-02-14,3,69,39,39,42,39,68.4,1,0,5
6138,2023-02-14,5,40,8,8,12,8,334.04,0,0,10
6139,2023-02-14,7,13,37,37,57,36,8.6,0,0,4
6140,2023-02-14,13,79,14,14,19,13,36.69,0,0,5
6141,2023-02-14,10,142,17,17,25,17,25.19,0,0,10
6142,2023-02-14,7,119,23,23,40,30,21.71,0,0,7
6143,2023-02-14,1,37,10,10,10,6,534.01,0,0,4
6144,2023-02-14,5,149,25,25,37,31,20.82,0,0,2
6145,2023-02-14,16,9,37,37,40,34,11.76,0,0,10
6146,2023-02-14,8,41,8,7,7,8,213.95,0,1,3
6147,2023-02-14,16,85,17,17,17,12,151.89,0,0,5
6148,2023-02-14,13,49,4,4,5,4,315.6,0,0,3
6149,2023-02-14,12,10,30,30,48,41,3.45,0,0,4
6150,2023-02-14,20,35,9,5,5,8,469.45,0,1,7
6151,2023-02-14,2,91,4,4,9,7,218.18,0,0,5
6152,2023-02-14,7,124,21,21,36,21,41.51,0,0,7
6153,2023-02-14,17,99,8,8,15,15,67.39,0,0,2
6154,2023-02-14,11,44,3,3,3,3,650.26,0,0,10
6155,2023-02-14,18,109,19,19,20,24,33.6,0,0,7
6156,2023-02-14,13,39,7,7,8,7,450.25,1,0,10
6157,2023-02-14,1,4,26,26,47,41,13.19,0,0,3
6158,2023-02-14,4,91,7,4,4,8,185.45,1,1,3
6159,2023-02-14,9,3,30,30,32,27,8.62,0,0,2
6160,2023-02-14,7,93,8,8,14,9,232.25,0,0,4
6161,2023-02-14,11,38,5,5,7,4,384.28,0,0,5
6162,2023-02-14,9,104,21,20,20,17,36.93,0,1,2
6163,2023-02-14,4,95,9,9,12,9,77.7,0,0,4
6164,2023-02-14,19,126,26,26,27,29,27.25,0,0,10
6165,2023-02-14,9,63,16,16,31,19,63.58,0,0,4
6166,2023-02-15,7,26,8,8,16,10,176.9,0,0,10
6167,2023-02-15,17,61,26,24,24,34,16.56,0,1,4
6168,2023-02-15,13,127,12,12,27,22,9.51,0,0,7
6169,2023-02-15,19,78,15,15,26,15,74.01,0,0,4
6170,2023-02-15,1,29,9,9,14,8,283.71,0,0,7
6171,2023-02-15,13,150,8,8,14,15,56.66,1,0,10
6172,2023-02-15,14,6,40,17,17,42,7.0,0,1,10
6173,2023-02-15,8,67,26,17,17,17,89.69,0,1,4
6174,2023-02-15,10,139,14,14,14,16,34.46,0,0,5
6175,2023-02-15,20,63,31,31,32,28,63.58,0,0,10
6176,2023-02-15,8,91,7,3,3,6,218.18,0,1,7
6177,2023-02-15,9,14,25,25,38,31,5.88,0,0,5
6178,2023-02-15,14,18,47,47,111,61,2.25,0,0,5
6179,2023-02-15,20,126,29,25,25,24,27.25,0,1,3
6180,2023-02-15,20,10,57,57,101,56,3.45,0,0,5
6181,2023-02-15,2,83,23,23,40,25,14.68,1,0,10
6182,2023-02-15,15,79,12,8,8,12,36.69,0,1,5
6183,2023-02-15,19,81,23,23,24,16,140.01,1,0,2
6184,2023-02-15,4,114,14,11,11,12,32.89,0,1,2
6185,2023-02-15,18,74,33,33,33,38,31.16,0,0,2
6186,2023-02-15,6,56,42,42,58,39,71.02,1,0,10
6187,2023-02-15,3,28,13,13,15,7,372.16,0,0,5
6188,2023-02-15,13,18,26,26,36,36,2.25,0,0,2
6189,2023-02-15,2,111,13,13,18,17,15.84,0,0,2
6190,2023-02-15,8,135,10,10,12,11,64.88,0,0,4
6191,2023-02-15,11,100,11,11,17,12,78.32,1,0,4
6192,2023-02-15,3,1,43,33,33,50,5.42,0,1,2
6193,2023-02-15,17,130,9,9,19,17,52.54,0,0,10
6194,2023-02-15,16,95,12,12,12,14,77.7,0,0,10
6195,2023-02-15,10,39,6,3,3,6,529.7,0,1,5
6196,2023-02-15,20,137,25,24,24,19,44.92,0,1,5
6197,2023-02-15,7,99,16,16,20,21,67.39,0,0,2
6198,2023-02-15,16,112,18,15,15,22,55.64,0,1,10
6199,2023-02-15,8,66,45,43,43,45,10.75,0,1,10
6200,2023-02-15,12,76,15,3,3,15,64.5,0,1,5
6201,2023-02-15,14,41,12,12,17,10,213.95,0,0,5
6202,2023-02-15,11,88,7,7,11,7,171.73,0,0,3
6203,2023-02-15,12,22,25,25,35,27,11.96,0,0,5
6204,2023-02-15,4,92,8,8,8,6,222.13,0,0,5
6205,2023-02-15,12,19,28,28,28,43,5.11,0,0,4
6206,2023-02-15,5,137,23,17,17,16,44.92,0,1,3
6207,2023-02-15,7,117,21,21,29,26,42.25,0,0,10
6208,2023-02-15,9,139,8,8,22,16,34.46,0,0,10
6209,2023-02-15,20,30,9,3,3,11,407.13,1,1,2
6210,2023-02-15,16,111,29,29,36,26,15.84,0,0,3
6211,2023-02-15,11,40,7,5,5,5,334.04,0,1,5
6212,2023-02-15,1,12,33,33,58,43,5.42,0,0,3
6213,2023-02-15,7,51,28,28,38,40,43.84,0,0,5
6214,2023-02-15,1,56,30,29,29,31,83.55,0,1,3
6215,2023-02-15,4,115,12,12,22,17,27.13,0,0,4
6216,2023-02-15,11,75,16,16,29,17,54.26,0,0,7
6217,2023-02-15,3,2,33,33,45,40,7.19,0,0,3
6218,2023-02-15,15,90,3,3,7,8,191.13,0,0,5
6219,2023-02-15,9,34,13,12,12,11,123.2,0,1,10
6220,2023-02-15,1,68,37,37,59,30,50.47,0,0,5
6221,2023-02-15,4,82,6,6,7,8,118.83,0,0,10
6222,2023-02-15,11,32,3,2,2,4,690.52,0,1,4
6223,2023-02-15,14,42,16,16,21,11,129.34,0,0,3
6224,2023-02-15,16,26,15,7,7,9,176.9,0,1,2
6225,2023-02-15,13,37,7,7,7,5,534.01,0,0,2
6226,2023-02-15,1,25,27,11,11,29,14.08,0,1,3
6227,2023-02-15,6,136,18,14,14,17,57.69,0,1,3
6228,2023-02-15,11,91,4,4,8,6,218.18,0,0,2
6229,2023-02-15,15,18,29,29,43,40,2.25,0,0,7
6230,2023-02-15,11,144,12,12,20,18,44.4,1,0,4
6231,2023-02-15,2,49,8,5,5,6,315.6,0,1,4
6232,2023-02-15,10,5,23,23,38,27,12.3,0,0,3
6233,2023-02-15,2,63,15,15,30,15,63.58,0,0,5
6234,2023-02-15,11,112,12,12,21,11,55.64,0,0,7
6235,2023-02-15,7,69,25,25,43,26,80.47,0,0,3
6236,2023-02-15,2,21,19,18,18,15,12.61,0,1,5
6237,2023-02-15,11,123,21,21,21,23,14.33,0,0,3
6238,2023-02-15,11,122,11,11,13,10,48.66,0,0,5
6239,2023-02-15,7,78,13,13,25,18,74.01,0,0,3
6240,2023-02-15,12,128,14,14,16,14,45.9,0,0,5
6241,2023-02-15,1,35,8,8,13,7,469.45,0,0,2
6242,2023-02-15,11,20,18,13,13,20,14.31,0,1,10
6243,2023-02-15,2,31,1,1,4,5,512.26,0,0,5
6244,2023-02-15,4,80,22,21,21,16,25.36,0,1,2
6245,2023-02-15,20,144,21,21,23,19,52.24,0,0,3
6246,2023-02-15,15,75,20,20,28,16,54.26,0,0,5
6247,2023-02-15,18,76,17,17,24,16,64.5,0,0,4
6248,2023-02-15,3,60,30,30,38,44,29.7,0,0,4
6249,2023-02-15,18,101,20,20,30,24,24.31,0,0,10
6250,2023-02-15,18,44,7,7,7,7,650.26,0,0,10
6251,2023-02-15,12,107,21,21,21,21,11.36,0,0,5
6252,2023-02-15,8,40,5,5,9,7,334.04,0,0,5
6253,2023-02-15,1,33,9,9,12,12,237.21,0,0,7
6254,2023-02-15,18,6,31,31,54,43,7.0,0,0,3
6255,2023-02-15,15,133,11,11,12,13,56.26,0,0,5
6256,2023-02-15,17,8,29,29,35,20,10.84,0,0,2
6257,2023-02-15,4,45,7,7,7,10,59.46,0,0,7
6258,2023-02-15,1,45,14,9,9,17,59.46,0,1,5
6259,2023-02-15,6,137,16,16,29,23,44.92,0,0,5
6260,2023-02-15,17,3,21,21,30,26,8.62,0,0,5
6261,2023-02-15,2,30,2,2,5,4,478.98,0,0,10
6262,2023-02-15,17,27,5,5,7,4,526.9,0,0,3
6263,2023-02-15,4,35,2,2,2,5,469.45,0,0,7
6264,2023-02-15,5,76,17,17,28,20,64.5,0,0,7
6265,2023-02-15,2,91,5,5,6,7,218.18,0,0,7
6266,2023-02-15,7,72,25,25,32,31,52.32,0,0,10
6267,2023-02-15,18,68,30,30,35,28,50.47,0,0,10
6268,2023-02-15,1,119,15,15,21,25,21.71,0,0,4
6269,2023-02-15,4,137,18,18,23,16,38.18,1,0,10
6270,2023-02-15,10,145,25,25,32,15,27.82,0,0,5
6271,2023-02-15,4,105,18,18,24,20,10.96,0,0,3
6272,2023-02-15,1,96,11,11,12,16,104.9,0,0,7
6273,2023-02-15,17,92,12,10,10,7,222.13,0,1,3
6274,2023-02-15,8,25,20,20,23,26,14.08,0,0,7
6275,2023-02-15,5,48,4,4,7,8,694.43,0,0,10
6276,2023-02-15,19,121,30,30,31,43,24.92,1,0,2
6277,2023-02-15,6,70,46,40,40,39,32.8,0,1,4
6278,2023-02-15,13,85,8,8,11,5,151.89,0,0,10
6279,2023-02-15,16,79,41,41,54,37,31.19,1,0,5
6280,2023-02-15,13,115,6,6,20,17,27.13,0,0,3
6281,2023-02-15,20,2,31,31,31,38,7.19,0,0,7
6282,2023-02-15,17,48,4,4,5,5,694.43,0,0,4
6283,2023-02-15,11,2,15,15,30,22,7.19,0,0,10
6284,2023-02-15,7,48,6,6,11,6,694.43,0,0,5
6285,2023-02-15,4,10,38,38,40,36,3.45,0,0,2
6286,2023-02-15,16,104,15,15,21,25,36.93,0,0,7
6287,2023-02-15,18,110,13,13,31,25,44.57,0,0,3
6288,2023-02-15,6,15,50,42,42,55,4.59,0,1,10
6289,2023-02-15,11,108,12,12,14,15,19.01,0,0,7
6290,2023-02-15,2,53,29,29,33,22,33.74,0,0,5
6291,2023-02-15,18,3,32,32,46,38,8.62,0,0,2
6292,2023-02-15,20,86,16,16,30,23,24.83,0,0,10
6293,2023-02-15,15,85,4,4,11,7,151.89,0,0,5
6294,2023-02-15,12,113,4,4,16,15,51.64,0,0,7
6295,2023-02-15,2,27,5,5,7,5,526.9,0,0,4
6296,2023-02-15,4,95,9,9,13,10,77.7,0,0,4
6297,2023-02-15,13,99,7,7,9,11,67.39,0,0,7
6298,2023-02-15,10,79,13,10,10,18,36.69,0,1,5
6299,2023-02-15,14,70,37,37,52,46,32.8,0,0,3
6300,2023-02-15,9,10,45,45,76,48,3.45,0,0,5
6301,2023-02-15,19,10,45,45,73,56,3.45,0,0,2
